speaker,dialogue,author,title,comedia
Enrico,Di que a la Puerta del Mar nos vayan luego a esperar con sus mozas.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Lidora,¡Bien a fe!,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Celia,¿Quieres que vamos tapadas?,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,"No es eso lo que deseo. Descubiertas habéis de ir, porque quiero en este día que sepan que tú eres mía.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Celia,"Como te podré servir, vamos.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Lidora,Tú eres inocente. ¿Todas las joyas le has dado?,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Celia,Todo está bien empleado en hombre que es tan valiente.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,Cobrada y gastada está ya la mitad del dinero.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,"Después se podrá trazar, que ahora, Galván, no quiero. Anillo y cadena tengo, que me dio la tal señora; dineros sobran ahora.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,"Viva alegre el desdichado, libre de cuidado y pena, que en gastando la cadena le daremos su recado.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,Maravillado estoy de tal suceso.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,Secretos son de Dios.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,"¿De modo, padre, que el fin que ha de tener aqueste Enrico ha de tener también?",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,"Faltar no puede la palabra de Dios: el ángel suyo me dijo que si Enrico se condena me he de condenar, y si él se salva también me he de salvar.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,"Sin duda, padre, que es un santo varón aqueste Enrico.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,Eso mismo imagino.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,Ésta es la puerta que llaman de la Mar.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,Aquí me manda el ángel que le aguarde.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,"Aquí vivía un tabernero gordo, padre mío, adonde yo acudía muchas veces; y más allá, si acaso se le acuerda, vivía aquella moza rubia y alta que archero de la guarda parecía a quien él requebraba.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,"¡Oh, vil contrario! Livianos pensamientos me fatigan. ¡Cuerpo flaco! Hermano, escuche.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,Escucho.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,El contrario me tiene con memoria y con pasados gustos...,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,"Pues, ¿qué hace?",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,"En el suelo me arrojo desta suerte para que en él me pise. Llegue, hermano, (Échase en el suelo.) píseme muchas veces.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,"En buen hora, que soy muy obediente, padre mío. (Písale.) ¿Písole bien?",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,"Sí, hermano.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,¿No le duele?,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,"Pise, y no tenga pena.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,"¿Pena, padre? ¿Por qué razón he yo de tener pena? Piso y repiso, padre de mi vida; mas temo no reviente, padre mío.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,"Píseme, hermano.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,"Al mar he de arrojalle, vive el cielo.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,A Enrico oí nombrar.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,¿Gente mendiga ha de haber en el mundo?,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Cherinos,Deteneos.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,Podrasme detener en arrojándole.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Celia,¿Dónde vas? Detente.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,No hay remedio. Harta merced te hago pues te saco de tan grande miseria.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,"Llegome a pedir un pobre una limosna; doliome el verle con tan gran miseria, y porque no llegase a avergonzarse a otro desde hoy, cogile yo en los brazos y le arrojé en el mar.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,¡Delito inmenso!,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,"Ya no será más pobre, según pienso.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,Algún diablo limosna te pidiera.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Celia,¿Siempre has de ser cruel?,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,"No me repliques, que haré contigo y los demás lo mismo.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Escalante,"Dejemos eso agora, por tu vida. Sentémonos los dos, Enrico amigo.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,A éste han llamado Enrico.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,Será otro. ¿Querías tú que fuese este mal hombre que en vida está ya ardiendo en los infiernos? Aguardemos a ver en lo que para.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,"Pues siéntense voarcedes, porque quiero haya conversación.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Escalante,Muy bien ha dicho.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,Siéntese Celia aquí.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Celia,Ya estoy sentada.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Escalante,"Tú conmigo, Lidora.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Lidora,"Lo mismo digo yo, seor Escalante.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Cherinos,Siéntese aquí Roldán.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,"¡Mire qué buenas almas, padre mío! Lléguese más, verá de lo que tratan.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,¿Que no viene mi Enrico?,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,"Mire y calle, que somos pobres, y este desalmado no nos eche en la mar.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,"Agora quiero que cuente cada uno de vuarcedes las hazañas que ha hecho en esta vida, quiero decir hazañas, latrocinios, cuchilladas, heridas, robos, muertes, salteamientos y cosas deste modo.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Escalante,Muy bien ha dicho Enrico.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,"Y al que hubiere hecho mayores males, al momento una corona de laurel le pongan cantándole alabanzas y motetes.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Escalante,Soy contento.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,"Comience, seor Escalante.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,¡Que esto sufre el Señor!,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,Nada le espante.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Escalante,Yo digo ansí:...,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,¡Qué alegre y satisfecho!,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Escalante,Veinte y cinco pobretes tengo muertos; seis casas he escalado y treinta heridas he dado con la chica.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,¡Quién te viera hacer en una horca cabriolas!,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,Diga Cherinos.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,"¡Qué ruin nombre tiene! Cherinos, cosa poca.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Cherinos,"Yo comienzo: No he muerto a ningún hombre, pero he dado más de cien puñaladas.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,¿Y ninguna fue mortal?,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Cherinos,"Amparoles la Fortuna. De capas que he quitado en esta vida y he vendido a un ropero, está ya rico.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,¿Véndelas él?,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Cherinos,¿Pues no?,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,¿No las conocen?,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Cherinos,"Por quitarse de aquestas ocasiones, las convierte en ropillas y calzones.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,¿Habéis hecho otra cosa?,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Cherinos,No me acuerdo.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,Mas que le absuelve ahora el ladronazo.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Celia,"¿Y tú qué has hecho, Enrico?",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,Oigan voarcedes:,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Escalante,Nadie cuente mentiras.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,¿Yo soy hombre que en mi vida las dije?,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,"¿No escucha, padre mío, estas razones?",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,Estoy mirando a ver si viene Enrico.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,"Haya, pues, atención.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Celia,Nadie te impide.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,Miren a qué sermón atención pide.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,"Yo nací mal inclinado como se ve en los efetos del discurso de mi vida que referiros pretendo. Con regalos me crié en Nápoles, que ya pienso que conocéis a mi padre, que aunque no fue caballero ni de sangre generosa, era muy rico; y yo entiendo que es la mayor calidad el tener en este tiempo. Criome, al fin, como digo, entre regalos, haciendo travesuras cuando niño, locuras cuando mancebo. Hurtaba a mi viejo padre, arcas y cofres abriendo, los vestidos que tenía, las joyas y los dineros. Jugaba, y digo jugaba, para que sepáis con esto que de cuantos vicios hay es el primer padre el juego. Quedé pobre y sin hacienda, y yo me he enseñado hacerlo, di en robar de casa en casa cosas de pequeño precio. Iba a jugar, y perdía; mis vicios iban creciendo. Di luego en acompañarme con otros del arte mesmo; escalamos siete casas, dimos la muerte a sus dueños; los robadores partimos para dar caudal al juego. De cinco que éramos todos, sólo los cuatro prendieron, y nadie me descubrió aunque les dieron tormento. Pagaron en una plaza su delito, y yo con esto, de escarmentado, acogime a hacer a solas mis hechos. Íbame todas las noches solo a la casa del juego, donde a su puerta aguardaba a que saliesen de adentro. Pedía con cortesía el barato, y cuando ellos iban a sacar qué darme, sacaba yo el fuerte acero, que riguroso escondía en sus inocentes pechos, y por fuerza me llevaba lo que ganando perdieron. Quitaba de noche capas; tenía diversos hierros para abrir cualquiera puerta y hacerme capaz del dueño. Las mujeres estafaba, y no dándome el dinero, visitaba una navaja su rostro luego al momento. Aquestas cosas hacía el tiempo que fui mancebo; pero escuchadme y sabréis siendo hombre las que he hecho. A treinta desventurados yo solo y aqueste acero, que es de la muerte ministro, del mundo sacado habemos. Los diez muertos por mi gusto, y los veinte me salieron, uno con otro, a doblón. ¿Diréis que es pequeño precio? Es verdad; mas voto a Dios que en faltándome el dinero, que mate por un doblón a cuántos me están oyendo. Seis doncellas he forzado; dichoso llamarme puedo pues seis he podido hallar en este felice tiempo. De una principal casada me aficioné; ya resuelto habiendo entrado en su casa a ejecutar mi deseo, dio voces, vino el marido y yo, enojado y resuelto, llegué con él a los brazos, y tanto en ellos le aprieto que perdió tierra; y apenas en este punto le veo, cuando de un balcón le arrojo y en el suelo cayó muerto. Dio voces la tal señora; y yo, sacando el acero, le metí cinco o seis veces en el cristal de su pecho, donde puertas de rubíes en compás de cristal bello le dieron salida al alma para que se fuese huyendo. Por hacer mal solamente, he jurado juramentos falsos, fingiendo quimeras, hecho máquinas, enredos. Y a un sacerdote que quiso reprehenderme con buen celo, de un bofetón que le di, cayó en tierra medio muerto. Porque supe que encerrado en casa de un pobre viejo estaba un contrario mío, a la casa puse fuego; y sin poder remediallo todos se quemaron dentro y hasta dos niños hermanos ceniza quedaron hechos. No digo jamás palabra si no es con juramento, un «pese» o un «por vida», porque sé que ofendo al cielo. En mi vida misa oí, ni estando en peligros ciertos de morir me he confesado, ni invocado a Dios eterno. No he dado limosna nunca, aunque tuviese dineros; antes persigo a los pobres, como habéis visto el ejemplo. No respeto a religiosos; de sus iglesias y templos seis cálices he robado y diversos ornamentos que sus altares adornan. Ni a la justicia respeto; mil veces me he resistido y a sus ministros he muerto; tanto que para prenderme no tienen ya atrevimiento. Y finalmente, yo estoy preso por los ojos bellos de Celia, que está presente; todos la tienen respeto por mí, que la adoro, y cuando sé que la sobran dineros, con lo que me da, aunque poco, mi viejo padre sustento, que ya le conoceréis por el nombre de Anareto. Cinco años ha que tullido en una cama le tengo, y tengo piedad con él por estar pobre el buen viejo y como soy causa al fin de ponelle en tal extremo, por jugarle yo su hacienda el tiempo que fui mancebo. Todo es verdad lo que he dicho, voto a Dios, y que no miento. Juzgad ahora vosotros cuál merece mayor premio.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,"Cierto, padre de mi vida que con servicios tan buenos, que puede ir a pretender éste a la corte.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Escalante,Confieso que tú el lauro has merecido.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Cherinos,Todos lo mesmo decimos.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Celia,El laurel darte pretendo.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,"Vivas, Celia, muchos años.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Celia,"Toma, mi bien, y con esto pues que la merienda aguarda, nos vamos.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Celia,Digan todos: «Viva Enrico!».,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Todos,¡Viva el hijo de Anareto!,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Enrico,Al punto todos nos vamos a holgarnos y entretenernos.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,"Salid, lágrimas, salid; salid a priesa del pecho, no lo dejéis de vergüenza. ¡Qué lastimoso suceso!",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,"¿Qué tiene, padre?",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,"Ay, hermano, penas y desdichas tengo. Este mal hombre que he visto es Enrico.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,¿Cómo es eso?,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,Las señas que me dio el ángel son suyas.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,¿Es cierto?,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,"Sí, hermano, porque me dijo que era hijo de Anareto, y aqueste también lo ha dicho.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,Pues aquéste ya está ardiendo en los infiernos en vida.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,"Eso sólo es lo que temo. El ángel de Dios me dijo que si éste se va al infierno, que al infierno tengo de ir, y al cielo si éste va al cielo. ¿Pues al cielo, hermano mío, cómo ha de ir éste, si vemos tantas maldades en él, tantos robos manifiestos, crueldades y latrocinios, y tan viles pensamientos?",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,¿En eso quién pone duda? Tan cierto se irá al infierno como el despensero Judas.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,"Gran Señor, Señor eterno, ¿por qué me habéis castigado con castigo tan inmenso? Diez años y más, Señor, ha que vivo en el desierto comiendo hierbas amargas, salobres aguas bebiendo, sólo porque vos, Señor, juez piadoso, sabio, recto, perdonareis mis pecados. ¡Cuán diferente lo veo! Al infierno tengo de ir. Ya me parece que siento que aquellas voraces llamas van abrasando mi cuerpo. ¡Ay, qué rigor!",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,Ten paciencia.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,"¿Qué paciencia o sufrimiento ha de tener el que sabe que se ha de ir a los infiernos? Al infierno, centro obscuro donde ha de ser el tormento eterno y ha de durar lo que Dios durare. ¡Ah, cielo! ¿Que nunca se ha de acabar? ¿Que siempre han de estar ardiendo las almas? ¿Siempre? Ay de mí.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,"Sólo oírle me da miedo. Padre, volvamos al monte.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,"Que allá volvamos pretendo; pero no a hacer penitencia, pues que ya no es de provecho. Dios me dijo que si aquéste se iba al cielo, me iría al cielo, y al profundo si al profundo. Pues es ansí, seguir quiero su misma vida. Perdone Dios aqueste atrevimiento; si su fin he de tener, tenga su vida y sus hechos, que no es bien que yo en el mundo esté penitencia haciendo, y que él viva en la ciudad con gustos y con contentos, y que a la muerte tengamos un fin.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,"Es discreto acuerdo; bien has dicho, padre mío.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,"En el monte hay bandoleros; bandolero quiero ser, porque así igualar pretendo mi vida con la de Enrico, pues un mismo fin tenemos. Tan malo tengo de ser como él, y peor si puedo; que pues ya los dos estamos condenados al infierno, bien es que antes de ir allá en el mundo nos venguemos.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,"Ah, Señor, ¿quién tal pensara? Vamos y déjate deso, y desos árboles altos los hábitos ahorquemos. Viste galán.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,"Sí haré; y yo haré que tengan miedo a un hombre que, siendo justo, se ha condenado al infierno. Rayo del mundo he de ser.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,¿Qué se ha de hacer de dineros?,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,Yo los quitaré al demonio si fuere cierto el traerlos.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,"Vamos, pues.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Paulo,"Señor, perdona si injustamente me vengo. Tú me has condenado ya; tu palabra, es caso cierto que atrás no puede volver; pues si es ansí tener quiero en el mundo buena vida, pues tan triste fin espero. Los pasos pienso seguir de Enrico.",Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
Pedrisco,Ya voy temiendo que he de ir contigo a las ancas cuando vayas al infierno.,Tirso De Molina,El Condenado Por Desconfiado Comedia Famosa,Jornada i
