speaker,dialogue,author,title,comedia
Lucinda,"Y es cierto, Fabia, con tanto amor en el pecho.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Conde,Gran parte del mal desecho con la venganza trazada.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Fernando,¿Qué habéis tratado?,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Conde,No es nada.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Fernando,"Esta, dama es de don Juan...",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Conde,"Toma, Fernando, el gabán, y dame capa y espada.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Belisa,¿Joyas a mí?,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,"¿Por qué no, si eres la reina de Troya?",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Belisa,"¿Cuando está pobre don Juan, finezas tan amorosas? ¿A mí, fénix de diamantes?",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,"Con el verso y con la prosa que le enviaste, está loco.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Belisa,Pena me ha dado la joya. ¿Qué? ¿Se empeñó? ¿Cómo es esto?,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,"No ha sido empeño, señora, sino el paternal dinero que vino de Zaragoza; que así como vio el soneto dijo, con voz amatoria, rompiendo medio bufete de una puñada: «Cardona, ¿hay tan alta bizarría? ¡Que una señora componga tales versos! ¡Malos años para cuantos a Helicona van por agua y alcacer!». Y luego del baúl toma la bolsa zaragocí y dijo: «Tendrás agora el mejor dueño del mundo». Pero respondió la bolsa en tiple de los escudos: «Mejor soy para la olla». Fuimos a la insigne puerta que «Guardalacara» nombran, sepulcro de oro y de seda, de tantos cofres langosta, y para el fénix Belisa, fénix de diamantes compra, porque el día de San Marcos, que del Trapo llaman zorras, salgas a matar guedejas y dar envidia a valonas. Pero dime, si es posible reducir a la memoria, el soneto que escribiste.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Belisa,"Como yo, de amores loca, no me osaba declarar, dije ansí.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,Las musas oigan.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Belisa,"Canta con dulce voz en verde rama Filomena dulcísima al aurora, y en viendo el ruiseñor que le enamora, con recíproco amor el nido enrama. Su tierno amante por la selva llama cándida tortolilla arrulladora, que si el galán el ser amado ignora, no tiene acción contra su amor la dama. No de otra suerte al dueño de mis penas llamé con dulce voz en las floridas selvas de amor, que oyendo el canto apenas, se vino a mí, las alas estendidas, porque también hay voces Filomenas que rinden almas y enamoran vidas.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,"Por Dios, que es soneto digno de que en sus obras le ponga la marquesa de Pescara que Italia celebra y honra; o, pues también lo merecen, en las canciones sonoras de la Isabela Andreína, representanta famosa, pues hoy estiman sus versos París, Nápoles y Roma. ¡Qué sonoridad, qué luces! ¿Y aquello de «arrulladora»? Mal año para los cultos. ¡Qué claridad estudiosa! ¡Qué cultura! Dará envidia, aunque laurel le corona, al príncipe de Esquilache y al retor de Villahermosa.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Belisa,¿Eres poeta por dicha?,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,Y por desdicha notoria.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Belisa,"Porque ese lenguaje, Tello, a presumir me ocasiona que haces versos.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,"¡Oh, qué lindo! Oye una silva a una mona, a quien requebró un galán en peso la noche toda. Quedose en un balcón, donde solía desde las doce de la noche al día hablar cierto galán a una casada, por cerrar la ventana su criada, el animal que más imita al hombre, aunque él sabe también tomar su nombre. La mona, con el frío, en la cabeza púsose un paño que tendido estaba, con que la dicha moza se tocaba. Vino el galán y, atento a su belleza, tirábale al balcón, de cuando en cuando, chinas, con que la mona despertando saltó ligera y, en lo alto puesta, le daba algunos cocos por respuesta. Pensó que hablaba así por su marido y la reja trepó, del hierro asido; mas queriendo besarla de tal modo le asió de las narices que, temiendo que pudiera sacárselas del todo, se estuvo lamentando y padeciendo, hasta que el alba hermosa, vestida de jazmín, con pies de rosa, de ver los dos, amaneció riendo; ella, del monicidio temerosa, al pobre amante en vez de los amores de arriba abajo le sembró de flores. (Sale FINEA.)",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Finea,"Doña Lucinda de Armenta y doña Fabia, su moza, te quieren hablar.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Belisa,Di que entren.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,¿Eso dices?,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Belisa,Pues ¿qué importa?,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,Voyme por estotra puerta. (Vase.),Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Finea,"¿Qué aguardan? Entren, señoras.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Lucinda,"Si vuesamerced se acuerda de que en la florida alfombra de Manzanares, un día, compitiendo con la aurora, amaneció perla en nácar, o rosa que baña aljófar, siendo el pimpollo el sombrero, y vuesa merced la rosa, yo soy aquella mujer que, engañada de mi sombra, le pedí el galán prestado sobre prendas de lisonjas. Como le asió de la mano, y subiendo en su carroza...",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Belisa,"No es carroza, sino coche, o vuesamerced me honra como llamar licenciado, por la presbítera toga, al que es de prima tonsura.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Fabia,Pienso que se finge boba.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Belisa,Soy cándida.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Fabia,Así parece.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Belisa,"Finalmente, ¿en qué se apoya esta celosa visita?",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Lucinda,"En que su merced recoja de noche al señor marido, porque no es justo que corra con ella sotos y prados en carroza, coche o posta, y que, en llegando la noche, mi puerta y ventanas rompa, ya con el pomo las unas, ya con las piedras las otras. Entró una de ellas por fuerza y esta cadena me arroja, diciendo que le escuchase. Escuchele temerosa, lloró en fin...",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Belisa,¿Y con bigotes? ¡Válate Dios por Cardona!,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Lucinda,"Diole después en mi estrado tal desmayo, tal congoja, que fue menester volverle con agua de azahar y alcorzas.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Belisa,"¡Qué ventura tener agua! Si no la tenéis, señora, él se queda a buenas noches. ¡Válate Dios por Cardona!",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Lucinda,"Díjome de vos mil males: que día y noche le rondan la puerta criadas vuestras, que os vio aquella tarde sola y que le andáis persiguiendo.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Belisa,"¿Soy una perseguidora? ¿Que yo le persigo, dice? ¡Válate Dios por Cardona! Ahora bien, por el aviso, la sirvo con esta joya que hoy me ha enviado con Tello, su famoso guardarropa, porque el día de San Marcos en la cadena la ponga. Y vea vuesa merced si ha menester otra cosa de esta casa, que aquí queda para su servicio toda.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Lucinda,"Porque sé las bizarrías de esa mano poderosa, tomo la joya y os beso la mano ilustre.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Finea,"Perdona, que no vi cosa más necia que la que has hecho.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Belisa,¿Qué importa?,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Fabia,"Y vos, señora Finea, decid a Tello que escoja otra dama, que después que a Lucinda mi señora sirve el conde don Enrique, también de mí se apasiona Fernando, su secretario, y yo le quiero.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Finea,Mejora vuesa merced de galán.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Lucinda,"Él y don Juan se dispongan a no alborotar mi casa que, si otra vez la alborotan, castigará su locura el conde, porque me adora, y a vuestra puerta, en la calle, me aguarda con su carroza para que vamos al Prado.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Finea,¡Estraña historia!,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Belisa,Es historia que me ha de costar la vida. A la ventana te asoma. Mira si es el conde Enrique.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Finea,"Mejor es que tú le oigas, que desde el estribo llama.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Belisa,¡Qué libertad! Estoy loca.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Conde,"Al Prado, cochero, al Prado; da la vuelta.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Lucinda,Es la Vitoria Magallanes de los coches.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Finea,¡Qué propia voz de celosa!,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Belisa,"A tanta desdicha mía, ¡ay de mí!, ¿qué puedo hacer? ¡Oh, mal haya la mujer que del mejor hombre fía! Que don Juan de amor de un día se volviese a lo que amaba primero, en razón estaba; pero no, querer yo bien y declarárselo a quien por otra mujer lloraba. Halla un pájaro rompida la jaula y, volando al viento, cuando goza en su elemento de la libertad perdida, se acuerda de la comida y vuelve a ver si está abierta, con ser su cárcel tan cierta. Así los amantes son, que con saber que es prisión, vuelven a la misma puerta. Volviose la voluntad, aragonés caballero, sin querer gozar del fuero de su misma libertad. Fie de su falsedad mi enamorada afición. ¡Oh, qué necia condición de una voluntad sencilla, fiar almas de Castilla a los fueros de Aragón! No me pesa, porque fui necia, en que don Juan me rinda; pésame de que Lucinda se haya vengado de mí. Lo que no tuve perdí. Menos a enojo me incita: que una mujer más se irrita, y más con tanto ademán, que de quitalle el galán, la burla de quien le quita. Lucinda, desdenes tales han hecho que os quiera bien; que hay muchos hombres que a quien los trata mal son leales. ¡Oh, amor, cómo son iguales en esto buenos y malos! No vienen con los regalos y en los celos se resuelven, que hay hombres perros que vuelven adonde los dan de palos. ¡Qué mal se supo entender mi ignorante bizarría, cuando dije que quería a un hombre de otra mujer! La disculpa habrá de ser no de Porcias y Lucrecias, que, a no haber amor, si precias que de ti se libren pocos, ni se hallaran hombres locos, ni hubiera mujeres necias.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Juan,"Más de treinta mil ducados de dote, sin esta casa, tiene Belisa.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,"¿Y las joyas, ricos vestidos y alhajas, son barro? Dichoso eres, y advierte que, si te casas, me des también a Finea.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Juan,Yo te la doy.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,¿Aquí estaban?,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Juan,"Señora mía y mi bien, ya el alma se me quejaba de vivir en vuestra ausencia, si ausente vivo con alma.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Belisa,"(Confusa estoy, lo mejor es volverle las espaldas.)",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Juan,¿Fuese?,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,¿No lo ves?,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Juan,"Finea, escucha.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,Tampoco habla.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Juan,Tras ella iré.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,¿Para qué? (Vanse las dos.) La puerta cierra a la sala.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Juan,"Pues ¿qué novedad es esta, sin que sepamos la causa?",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,Habelle dado la joya.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Juan,"Tello, en esas puertas llama.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,No he visto amante más pobre: siempre parece que andas de puerta en puerta.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Juan,¿Es Finea la que en la ventana aguarda?,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,La misma.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Juan,"Finea ¿qué es esto? ¿Este término esperaban, de la señora Belisa, mi deseo y mi esperanza?",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Finea,Dice mi señora...,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Juan,¿Qué?,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Finea,...que se vayan noramala.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Juan,Acabose.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,Aquí entra bien: «Para vos traigo una carta».,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Juan,¿Qué habemos de hacer?,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,No sé.,Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Juan,"Ven, que yo lo sé.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,"¿Estas llaman bizarrías de Belisa: cerrar puertas y ventanas, en agarrando la joya?",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Juan,"Sígueme, que voy sin alma.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
Tello,"El fénix se ha vuelto cisne que, cuando se muere, canta.",Félix Lope De Vega Carpio,Las Bizarrías De Belisa Comedia Famosa,Jornada Ii
